months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,injury_claim_ratio,property_claim_ratio,vehicle_claim_ratio,net_capital,high_claim_flag
396,57,1,0,1000,1366.39,0,1,2,10,8,2,0,-22400,0,0,0,2,0,1,22,3,1,2,1,0,52560,11680,5840,35040,10,2,1995,0,0.22221799433039707,0.11110899716519854,0.6666539829911912,-22400,0
273,41,2,2,1000,1403.9,0,0,6,4,7,3,0,0,0,2,2,3,5,5,16,2,0,1,2,1,44110,4010,8020,32080,6,6,2015,0,0.09090702999251887,0.18181405998503775,0.727256239940151,0,0
129,30,0,2,2000,927.23,0,0,6,11,18,0,51500,0,2,0,2,2,4,2,7,1,0,1,3,0,74360,13520,6760,54080,11,15,2009,0,0.1818157367437232,0.0909078683718616,0.7272629469748928,51500,1
140,31,2,1,2000,1554.86,6000000,0,3,1,0,5,59000,0,1,1,1,3,6,0,2,1,1,1,2,0,6120,680,680,4760,6,10,2002,1,0.1110929586668845,0.1110929586668845,0.7776507106681915,59000,0
419,53,0,2,2000,736.07,6000000,1,1,13,5,4,45700,0,0,2,1,3,4,3,17,4,0,0,0,1,62280,5190,10380,46710,11,15,2012,0,0.08333199531157175,0.1666639906231435,0.7499879578041457,45700,0
315,44,0,1,1000,974.16,6000000,0,5,11,15,2,0,-56800,0,0,2,2,1,6,12,3,0,1,0,1,26730,4860,4860,17010,13,20,2006,0,0.1818113800456399,0.1818113800456399,0.6363398301597396,-56800,0
72,29,2,2,500,973.8,0,0,0,2,8,3,0,-85900,2,1,0,0,6,0,9,1,0,1,0,0,66200,6620,6620,52960,4,27,2013,0,0.09999848944879987,0.09999848944879987,0.799987915590399,-85900,0
32,26,2,0,2000,1260.32,6000000,1,3,7,14,1,0,-79800,2,2,2,1,5,4,16,1,0,1,2,0,45500,9100,4550,31850,12,11,2009,0,0.19999560449220896,0.09999780224610448,0.6999846157227314,-79800,0
230,41,1,0,1000,1464.03,0,1,3,13,17,3,0,0,0,2,1,0,1,6,19,3,0,2,0,0,53040,4420,4420,44200,1,4,2006,0,0.08333176222167757,0.08333176222167757,0.8333176222167757,0,0
157,32,2,0,2000,617.11,0,1,1,7,15,2,0,-54100,0,0,0,2,5,1,14,3,0,1,2,0,50800,10160,5080,35560,8,12,2013,1,0.1999960630696246,0.0999980315348123,0.6999862207436861,-54100,0
265,41,1,1,2000,1724.46,6000000,0,0,2,17,3,81800,0,0,2,2,3,4,3,18,3,0,1,3,0,44200,4420,4420,35360,1,5,2014,0,0.09999773760774643,0.09999773760774643,0.7999819008619714,81800,0
47,34,0,2,500,1161.31,0,0,6,3,0,2,64800,-24300,2,0,1,3,4,6,23,1,1,1,3,0,62920,11440,5720,45760,3,25,2012,0,0.18181529219179607,0.09090764609589803,0.7272611687671843,40500,0
113,29,2,1,2000,1091.73,0,1,6,3,9,1,36100,-42300,0,1,1,2,1,6,15,3,0,0,2,1,49950,5550,5550,38850,9,35,2004,1,0.1111088867089748,0.1111088867089748,0.7777622069628236,-6200,0
289,46,0,1,2000,1209.07,0,1,3,1,5,4,0,0,2,1,1,0,0,0,18,1,1,0,1,1,56430,6270,6270,43890,2,0,1995,1,0.11110914213818646,0.11110914213818646,0.7777639949673052,0,0
254,41,0,1,2000,1241.04,0,0,5,10,2,3,0,0,2,0,1,3,1,5,16,1,0,2,2,1,100210,18220,18220,63770,1,5,2014,0,0.1818163674646496,0.1818163674646496,0.6363572861262735,0,1
115,30,2,2,500,1757.21,0,1,2,9,0,5,46400,0,0,0,1,1,1,3,12,3,0,1,0,1,49140,5460,5460,38220,5,14,2007,0,0.11110885004375165,0.11110885004375165,0.7777619503062616,46400,0
236,38,2,1,1000,802.24,0,0,1,7,13,1,0,-62500,2,2,0,0,6,4,16,1,0,0,1,0,66840,16710,5570,44560,8,12,2014,0,0.24999625978067355,0.08333208659355784,0.6666566927484627,-62500,0
7,21,1,2,1000,1342.72,0,1,0,6,4,5,0,-45300,2,0,2,2,1,2,21,1,0,1,2,0,62460,6940,6940,48580,6,6,2003,0,0.11110933222330735,0.11110933222330735,0.7777653255631514,-45300,0
208,36,2,0,2000,1209.41,5000000,1,3,6,0,5,0,0,0,2,2,2,1,1,15,3,1,0,1,0,62810,11420,11420,39970,9,35,1999,0,0.181815287131235,0.181815287131235,0.6363535049593224,0,0
126,33,2,2,1000,1141.71,2000000,0,3,8,17,3,36700,-73400,2,0,0,0,6,4,21,1,1,1,2,0,54160,6770,6770,40620,11,21,2009,0,0.12499769206624693,0.12499769206624693,0.7499861523974816,-36700,0
48,35,0,0,500,1090.03,0,0,3,3,9,4,0,-51000,2,1,0,0,6,0,1,1,1,0,2,0,48400,9680,4840,33880,10,1,2005,0,0.19999586785396997,0.09999793392698499,0.6999855374888948,-51000,0
297,48,1,1,1000,1464.73,3000000,1,6,3,9,2,54900,-36700,0,2,2,1,1,0,17,3,0,0,0,0,51480,5720,5720,40040,12,18,2013,0,0.11110895281754433,0.11110895281754433,0.7777626697228104,18200,0
160,36,2,0,1000,1118.58,0,0,2,9,2,0,0,-36600,0,1,2,1,1,1,5,3,0,2,1,0,51700,5170,10340,36190,10,3,2003,0,0.09999806580143518,0.19999613160287036,0.6999864606100462,-36600,0
406,58,2,1,2000,1117.04,0,1,4,3,18,3,0,-42700,0,0,2,2,6,3,15,3,0,1,2,0,65520,10920,5460,49140,13,20,2009,0,0.1666641229529464,0.0833320614764732,0.7499885532882588,-42700,0
157,31,1,2,500,1257.83,7000000,1,2,4,15,3,40700,-41600,0,1,0,2,2,0,2,4,0,2,2,0,47700,4770,9540,33390,0,33,2011,1,0.09999790360789082,0.19999580721578164,0.6999853252552357,-900,0
146,31,2,1,2000,1082.72,0,0,6,6,18,1,61400,-57500,3,1,1,3,4,3,3,1,1,2,0,0,5220,580,580,4060,0,23,2015,0,0.11108982953457192,0.11108982953457192,0.7776288067420034,3900,0
409,57,1,0,1000,1191.8,6000000,1,2,10,8,4,55600,0,2,2,0,2,1,5,19,1,0,1,0,0,73320,6110,12220,54990,5,16,2012,0,0.08333219677854913,0.16666439355709825,0.7499897710069421,55600,1
252,46,1,0,1000,1242.02,0,1,5,0,7,5,0,-28800,2,0,1,1,5,2,17,1,1,0,2,1,74900,14980,7490,52430,7,17,2003,0,0.1999973298086808,0.0999986649043404,0.6999906543303828,-28800,1
6,27,2,1,500,1075.71,0,0,2,9,7,4,0,-47400,3,1,3,3,6,1,7,1,0,0,1,1,3190,580,290,2320,10,3,2015,0,0.18176120338451895,0.09088060169225948,0.7270448135380758,-47400,0
103,33,1,0,1000,969.88,6000000,1,4,1,8,3,0,0,2,1,1,0,1,1,21,1,0,1,0,1,76920,12820,6410,57690,3,25,2002,0,0.16666449994149843,0.08333224997074921,0.7499902497367429,0,1
369,53,2,1,2000,1459.93,0,0,5,8,18,1,0,0,0,0,2,3,6,6,10,2,1,1,3,0,77990,7090,14180,56720,7,36,2012,0,0.09090792527342899,0.18181585054685798,0.7272634021874319,0,1
261,46,0,2,1000,1245.61,0,1,4,13,0,3,0,0,2,0,2,1,1,1,11,1,1,1,0,0,59670,9180,9180,41310,5,13,2008,0,0.1538435756062409,0.1538435756062409,0.692296090228084,0,0
159,33,1,0,2000,1462.76,0,0,1,2,16,0,69200,-36900,0,1,0,0,1,1,23,3,1,2,0,0,44880,8160,4080,32640,8,7,2004,1,0.1818141307011876,0.0909070653505938,0.7272565228047504,32300,0
344,51,1,0,2000,1398.46,0,1,0,11,16,2,0,0,2,2,1,0,0,3,14,1,0,0,2,0,82830,7530,15060,60240,1,5,2004,0,0.09090799338411948,0.18181598676823896,0.7272639470729558,0,1
437,60,2,2,1000,1269.64,0,0,1,1,6,4,48800,0,2,0,1,2,4,5,10,1,0,1,3,0,84480,7680,15360,61440,3,32,2012,1,0.09090801481990034,0.18181602963980067,0.7272641185592027,48800,1
65,30,1,0,500,1455.65,4000000,0,1,13,16,5,0,-66300,0,2,2,1,6,2,6,3,0,2,3,0,79800,15960,7980,55860,6,10,1999,0,0.19999749376574227,0.09999874688287114,0.699991228180098,-66300,1
280,41,2,2,2000,1140.31,0,1,4,0,8,0,29300,-64700,0,1,1,3,6,0,10,3,0,0,3,1,53020,9640,9640,33740,12,11,1999,0,0.18181475264517832,0.18181475264517832,0.6363516342581241,-35400,0
269,45,1,2,500,1330.46,0,0,2,6,17,5,54800,-64100,0,2,2,3,5,2,5,3,0,0,0,0,24200,2200,4400,17600,11,15,2008,0,0.09090533449031032,0.18181066898062065,0.7272426759224826,-9300,0
275,40,2,1,2000,1190.6,0,1,5,3,4,4,0,-45300,2,1,1,1,2,5,17,1,0,1,3,1,43230,7860,7860,27510,3,32,2001,0,0.18181397608197822,0.18181397608197822,0.6363489162869237,-45300,0
265,45,2,1,500,972.5,0,0,1,3,6,4,0,0,3,1,3,3,0,6,3,1,0,2,3,0,3190,290,580,2320,5,13,1995,0,0.09088060169225948,0.18176120338451895,0.7270448135380758,0,0
283,43,1,0,2000,1161.91,0,0,0,0,14,1,0,-50400,1,1,1,3,6,4,9,1,0,0,3,0,5850,1300,650,3900,2,22,2006,0,0.22218424200991282,0.11109212100495641,0.6665527260297385,-50400,0
84,29,2,1,1000,1117.17,0,0,2,6,18,1,0,-29900,1,1,3,3,4,0,6,1,1,2,0,1,6820,620,1240,4960,2,0,2005,0,0.0908957630845917,0.1817915261691834,0.7271661046767336,-29900,0
247,44,2,1,2000,1101.51,0,0,1,4,4,1,64000,0,0,0,1,1,1,5,22,3,0,2,2,0,69480,11580,11580,46320,3,34,2008,0,0.16666426792936198,0.16666426792936198,0.6666570717174479,64000,0
56,29,0,0,1000,1523.17,0,1,5,9,12,3,0,0,0,0,0,1,3,3,10,3,0,1,2,1,94560,7880,15760,70920,7,17,1995,0,0.08333245206797728,0.16666490413595456,0.7499920686117956,0,1
210,39,2,2,1000,984.45,0,1,0,1,13,4,0,0,3,1,1,3,0,5,4,1,1,1,2,0,7800,780,780,6240,4,30,1997,0,0.09998718113062428,0.09998718113062428,0.7998974490449943,0,0
108,32,2,2,2000,1257.0,4000000,0,2,6,1,4,63900,-43700,2,0,2,2,6,4,23,1,0,1,3,0,61270,5570,11140,44560,11,21,1999,0,0.09090760718773971,0.18181521437547943,0.7272608575019177,20200,0
328,49,2,2,500,1434.51,0,0,5,13,3,5,0,0,2,1,2,3,1,5,19,1,0,0,2,1,71440,8930,8930,53580,8,24,2005,0,0.12499825030444703,0.12499825030444703,0.7499895018266821,0,1
186,37,2,1,2000,1628.0,0,0,3,8,8,4,0,0,2,1,2,0,1,2,22,1,1,1,2,1,55600,11120,5560,38920,7,17,2009,0,0.19999640294239313,0.09999820147119656,0.699987410298376,0,0
277,44,1,2,500,1412.31,0,1,2,8,2,4,0,0,3,1,3,3,0,5,6,1,0,1,3,0,5000,1000,500,3500,7,36,2005,0,0.19996000799840033,0.09998000399920016,0.6998600279944012,0,0
138,33,0,1,500,1362.87,5000000,0,3,3,13,3,56900,-56900,2,2,1,2,1,6,6,1,0,2,0,0,95810,14740,14740,66330,2,37,2007,0,0.15384454812077944,0.15384454812077944,0.6923004665435075,0,1
208,41,1,0,1000,1134.68,0,0,1,12,5,0,0,0,2,1,0,0,4,3,18,1,0,2,2,0,69300,6930,13860,48510,13,20,1996,0,0.09999855701937924,0.19999711403875847,0.6999898991356546,0,0
147,37,1,1,1000,1306.78,0,1,4,9,18,2,0,0,2,0,2,0,4,3,22,1,0,1,0,0,81120,13520,20280,47320,12,9,1995,0,0.16666461212263162,0.24999691818394743,0.5833261424292107,0,1
8,21,1,2,500,1021.9,0,1,2,5,10,0,0,0,2,0,0,2,6,1,21,1,0,0,0,0,91260,14040,14040,63180,12,11,2012,0,0.15384446806412377,0.15384446806412377,0.692300106288557,0,1
297,48,1,0,1000,1538.6,0,0,4,7,11,5,0,-54700,2,2,1,1,4,3,12,1,0,0,0,0,60600,6060,12120,42420,5,16,2004,0,0.0999983498622135,0.199996699724427,0.6999884490354945,-54700,0
150,31,1,2,1000,1354.5,0,1,5,6,0,0,52800,0,0,0,0,0,1,0,6,3,0,0,3,1,64800,6480,12960,45360,11,15,2000,1,0.09999845681393806,0.1999969136278761,0.6999891976975664,52800,0
4,34,2,2,500,1282.93,0,0,1,3,1,2,0,0,0,2,0,3,6,4,0,4,0,0,0,0,66880,6080,12160,48640,3,32,1996,1,0.0909077316427685,0.181815463285537,0.727261853142148,0,0
210,35,0,2,1000,1346.27,0,1,5,4,6,1,44900,-91400,2,0,2,0,6,0,11,1,0,0,2,0,58200,5820,5820,46560,2,37,2013,0,0.09999828181646364,0.09999828181646364,0.7999862545317091,-46500,0
91,31,1,0,1000,1338.4,4000000,0,2,8,14,3,63600,0,2,2,1,3,0,2,19,1,0,1,0,0,60570,6730,6730,47110,9,26,2011,0,0.11110927671658054,0.11110927671658054,0.7777649370160638,63600,0
167,36,0,0,1000,949.44,0,0,5,3,4,2,0,-38400,0,1,0,0,0,6,22,3,0,0,0,0,69680,8710,8710,52260,8,24,2008,1,0.1249982061107045,0.1249982061107045,0.749989236664227,-38400,0
467,58,1,2,2000,977.4,0,1,5,13,3,3,82200,0,2,0,2,1,1,1,2,1,1,2,3,0,55700,5570,11140,38990,9,26,2014,0,0.09999820470009516,0.1999964094001903,0.699987432900666,82200,0
264,47,1,1,2000,1181.46,10000000,0,3,13,17,2,0,-67400,0,0,2,0,2,0,16,4,1,1,2,1,62370,5670,5670,51030,4,27,2001,0,0.09090763335524522,0.09090763335524522,0.818168700197207,-67400,0
270,45,2,2,500,1187.53,0,0,6,8,19,1,83200,-53300,0,2,2,2,5,1,23,3,0,0,0,1,54340,9880,0,44460,10,1,2005,0,0.18181483594339448,0.0,0.8181667617452753,29900,0
310,48,2,0,1000,845.16,0,0,5,8,0,2,0,0,2,0,0,3,0,3,21,1,1,1,0,0,55170,6130,6130,42910,1,5,2005,1,0.111109097170615,0.111109097170615,0.777763680194305,0,0
143,34,0,0,500,1442.27,0,1,1,8,8,5,67900,0,2,0,1,2,1,1,10,1,0,2,3,1,58500,11700,5850,40950,4,30,1999,0,0.1999965812550213,0.09999829062751064,0.6999880343925745,67900,0
146,32,2,0,2000,1276.43,0,1,0,8,16,3,0,0,2,1,0,1,0,5,12,1,0,0,3,0,59940,6660,6660,46620,6,8,1995,0,0.1111092574364792,0.1111092574364792,0.7777648020553545,0,0
102,28,2,1,500,1075.41,0,1,4,6,15,5,55200,0,2,2,2,3,3,3,6,1,0,1,0,0,73400,7340,7340,58720,4,27,1996,0,0.09999863762074086,0.09999863762074086,0.7999891009659269,55200,1
61,23,0,0,500,1111.72,0,1,3,3,3,2,54600,0,2,2,0,1,3,5,6,1,0,1,2,0,41850,4650,4650,32550,11,21,1997,0,0.11110845618981625,0.11110845618981625,0.7777591933287138,54600,0
255,44,2,2,2000,814.96,6000000,0,6,8,5,1,68500,0,1,1,3,3,0,2,7,1,0,2,2,0,6400,640,1280,4480,8,24,2005,1,0.09998437744102484,0.19996875488204968,0.6998906420871739,68500,0
211,40,0,2,1000,1575.86,0,0,6,7,17,3,0,0,3,1,3,3,6,4,3,1,0,1,1,0,3190,580,290,2320,1,5,2004,0,0.18176120338451895,0.09088060169225948,0.7270448135380758,0,0
61,29,1,1,1000,1115.27,0,1,3,5,14,4,0,-66000,1,1,3,3,5,2,10,1,1,2,1,1,5900,590,590,4720,9,29,2010,0,0.09998305371970852,0.09998305371970852,0.7998644297576681,-66000,0
108,31,1,2,2000,1175.7,0,1,5,10,19,1,0,0,2,1,2,1,1,1,14,1,0,0,2,0,57330,6370,6370,44590,4,27,2006,0,0.11110917304774032,0.11110917304774032,0.7777642113341822,0,0
303,50,2,0,500,793.15,0,1,4,12,2,3,54600,-45500,0,0,2,2,6,2,17,3,0,0,3,0,81960,13660,13660,54640,4,27,2008,0,0.16666463317919497,0.16666463317919497,0.6666585327167799,9100,1
152,33,1,1,500,942.51,0,0,6,13,8,5,0,0,2,2,0,1,4,2,16,1,1,0,0,0,70400,6400,19200,44800,11,21,2001,1,0.09090779960511924,0.27272339881535773,0.6363545972358348,0,0
120,34,1,2,1000,1056.71,0,0,3,10,13,1,77900,0,1,1,1,3,5,1,3,1,0,2,1,0,3770,580,580,2610,7,17,2002,0,0.1538053566693185,0.1538053566693185,0.6921241050119332,77900,0
144,36,1,2,2000,1255.68,6000000,0,0,11,15,2,23600,-15600,1,1,1,3,0,0,7,1,0,0,0,0,7400,740,1480,5180,4,27,2014,0,0.09998648831239022,0.19997297662478045,0.6999054181867316,8000,0
414,52,1,2,500,1335.13,0,0,2,4,5,4,44000,-71000,2,1,2,3,4,3,13,1,1,1,1,0,54810,6090,6090,42630,3,32,1999,1,0.11110908394300414,0.11110908394300414,0.777763587601029,-27000,0
163,37,1,1,500,1178.95,6000000,0,3,8,7,3,0,-67300,2,1,2,1,1,6,20,1,1,2,3,1,49400,4940,9880,34580,7,36,2005,0,0.09999797574947876,0.19999595149895752,0.6999858302463513,-67300,0
352,53,0,1,500,1793.16,0,1,0,12,8,5,0,0,2,0,1,1,0,5,23,1,1,2,2,0,68750,12500,6250,50000,3,25,2009,0,0.1818155372285494,0.0909077686142747,0.7272621489141976,0,0
27,32,2,0,500,1008.38,0,0,6,0,19,2,37900,0,2,0,2,0,4,0,11,1,0,1,0,0,61500,12300,6150,43050,4,27,2013,0,0.19999674802035738,0.09999837401017869,0.6999886180712509,37900,0
239,39,0,0,500,1396.83,0,0,5,7,15,0,0,0,0,1,0,0,6,3,0,4,0,0,3,0,76890,6990,13980,55920,2,38,2007,0,0.09090790859788532,0.18181581719577064,0.7272632687830826,0,1
33,32,2,0,500,1402.78,5000000,0,6,7,0,0,70300,-50300,2,1,1,0,1,4,2,1,1,0,1,0,56070,6230,12460,37380,12,9,2012,0,0.11110912949653118,0.22221825899306236,0.6666547769791871,20000,0
88,30,1,0,1000,1437.88,0,0,1,13,15,0,42800,-51200,2,2,2,1,4,4,3,1,0,2,0,1,56000,14000,0,42000,3,25,2003,0,0.2499955357940037,0.0,0.7499866073820111,-8400,0
101,33,0,2,1000,1313.64,0,0,1,8,2,4,12100,0,1,1,3,3,1,2,3,1,1,1,0,0,4290,780,390,3120,1,4,1997,0,0.1817758098345374,0.0908879049172687,0.7271032393381496,12100,0
20,37,0,1,500,1482.14,0,0,0,13,15,0,33000,-43600,0,1,2,2,1,0,15,3,0,2,1,0,60750,6750,6750,47250,11,15,2003,0,0.11110928215173413,0.11110928215173413,0.7777649750621389,-10600,0
126,30,0,1,2000,1171.75,0,0,0,6,2,1,46500,-42700,2,2,1,2,1,3,23,1,0,2,3,0,48730,4430,4430,39870,3,25,2011,0,0.09090722538014816,0.09090722538014816,0.8181650284213334,3800,0
264,43,0,2,2000,1353.33,0,1,0,0,18,1,0,-8500,0,0,1,3,6,6,9,3,1,2,0,0,95150,17300,17300,60550,5,13,2007,0,0.18181627097981104,0.18181627097981104,0.6363569484293387,-8500,1
78,24,1,0,500,1175.51,0,1,5,2,19,0,0,0,3,1,1,3,1,1,20,1,0,0,1,1,7480,680,680,6120,4,27,2003,0,0.09089693891191017,0.09089693891191017,0.8180724502071915,0,0
123,28,0,0,2000,1836.02,0,1,5,13,12,3,38000,-41200,2,2,0,0,0,5,5,1,0,2,1,1,79800,13300,6650,59850,13,28,2011,1,0.16666457813811858,0.08333228906905929,0.7499906016215335,-3200,1
347,51,2,2,500,1480.79,9000000,0,4,8,2,4,0,-12100,2,2,2,2,0,2,15,1,1,0,2,0,103560,8630,17260,77670,7,36,1997,0,0.08333252865460936,0.1666650573092187,0.7499927578914842,-12100,1
163,38,1,2,2000,1453.92,0,0,6,7,19,2,51700,0,2,2,1,0,1,2,13,1,1,2,3,0,79500,15900,7950,55650,0,23,1995,0,0.19999748430837347,0.09999874215418673,0.6999911950793072,51700,1
271,44,2,1,500,1340.71,0,0,2,12,0,2,0,0,2,1,1,2,4,5,16,1,0,2,2,0,76230,6930,13860,55440,13,28,1997,1,0.09090789836155895,0.1818157967231179,0.7272631868924716,0,1
410,54,0,0,2000,714.03,0,1,4,10,2,3,0,-17000,2,2,1,0,6,3,0,1,1,0,2,0,59520,9920,9920,39680,6,6,2001,0,0.16666386653450044,0.16666386653450044,0.6666554661380018,-17000,0
448,57,0,0,2000,1376.16,0,0,6,12,10,3,38600,-50300,0,0,0,3,4,0,10,3,0,2,1,0,47760,5970,5970,35820,11,19,2013,1,0.12499738280186763,0.12499738280186763,0.7499842968112058,-11700,0
218,41,0,0,500,914.22,0,1,3,9,9,5,37900,-72900,0,2,2,3,1,6,14,3,0,2,0,0,84590,15380,7690,61520,10,2,2013,0,0.18181603243843908,0.09090801621921954,0.7272641297537563,-35000,1
43,38,2,2,1000,1601.47,0,1,6,5,16,2,64400,0,0,0,2,2,4,1,1,3,1,2,2,0,61650,6850,6850,47950,9,35,2006,0,0.11110930885143794,0.11110930885143794,0.7777651619600655,64400,0
33,33,0,2,1000,1096.79,6000000,0,0,5,7,4,45500,-60600,2,1,0,3,5,6,16,1,0,2,1,0,81400,8140,8140,65120,2,22,1998,0,0.09999877151386347,0.09999877151386347,0.7999901721109077,-15100,1
126,34,1,0,2000,1078.22,0,0,5,13,4,5,54500,0,0,2,0,1,4,3,2,3,0,0,1,1,58410,10620,5310,42480,3,34,2007,0,0.18181506907945422,0.09090753453972711,0.7272602763178169,54500,0
411,56,0,1,1000,1595.28,0,0,1,10,8,2,0,0,0,2,0,0,5,6,23,3,0,0,0,0,38610,3510,3510,31590,13,28,2007,0,0.09090673642226309,0.09090673642226309,0.8181606278003678,0,0
225,37,2,0,1000,1217.84,5000000,0,2,4,19,1,49600,0,0,0,1,1,6,4,19,3,0,2,2,0,57600,9600,9600,38400,13,28,2015,0,0.16666377319838196,0.16666377319838196,0.6666550927935279,49600,0
35,35,0,0,2000,1117.42,0,0,6,10,11,1,0,-51900,0,2,1,1,0,2,23,3,0,2,2,0,53190,5910,11820,35460,13,20,1996,0,0.11110902220300427,0.22221804440600854,0.6666541332180256,-51900,0
460,57,2,0,2000,1567.37,0,0,3,2,16,0,62500,0,2,0,0,2,1,5,10,1,0,2,3,0,58300,5830,11660,40810,9,26,2014,1,0.09999828476355466,0.1999965695271093,0.6999879933448826,62500,0
195,38,0,2,2000,1294.93,6000000,1,4,12,18,4,38000,-50300,0,0,1,0,6,6,12,3,1,1,2,0,64620,7180,0,57440,4,27,2003,0,0.11110939168381795,0.0,0.8888751334705436,-12300,0
360,51,0,1,1000,1152.12,0,1,6,1,10,1,0,-62400,0,2,2,0,6,5,15,3,0,2,0,1,90480,15080,15080,60320,2,38,2000,0,0.16666482465932075,0.16666482465932075,0.666659298637283,-62400,1
300,49,0,0,1000,1441.21,0,0,6,4,11,5,0,0,3,1,3,3,4,1,3,1,0,1,0,0,7080,1180,1180,4720,9,26,2001,0,0.16664312950148283,0.16664312950148283,0.6665725180059313,0,0
245,42,0,2,1000,1575.74,7000000,1,3,3,5,2,0,-68900,1,1,1,3,3,6,19,1,0,2,2,0,6490,590,1180,4720,12,9,2011,1,0.09089508550300415,0.1817901710060083,0.7271606840240332,-68900,0
146,36,2,2,2000,1233.96,0,0,5,7,9,2,34500,-60600,0,2,2,3,0,2,16,3,0,1,1,0,55900,5590,5590,44720,9,35,2015,0,0.09999821112323572,0.09999821112323572,0.7999856889858857,-26100,0
67,29,0,1,1000,1861.43,0,1,2,0,14,0,60400,-67800,2,1,0,2,4,1,16,1,0,0,3,1,63800,6380,6380,51040,10,1,1998,1,0.09999843262644786,0.09999843262644786,0.7999874610115829,-7400,0
380,56,2,0,1000,1570.86,0,1,4,4,6,2,66000,0,2,2,2,3,5,3,10,1,0,0,1,1,58160,7270,7270,43620,10,3,1996,1,0.12499785079348705,0.12499785079348705,0.7499871047609222,66000,0
389,53,0,2,2000,791.47,0,1,5,1,5,4,0,0,3,1,1,3,0,5,6,1,0,1,2,0,6300,630,1260,4410,8,7,2001,1,0.09998412950325346,0.19996825900650692,0.6998889065227741,0,0
317,46,1,1,1000,1012.78,0,1,4,11,19,2,43700,0,2,0,0,1,6,0,18,1,0,2,1,0,104610,19020,19020,66570,8,24,1999,1,0.18181644377742304,0.18181644377742304,0.6363575532209805,43700,1
264,44,0,0,500,1047.06,6000000,1,1,3,17,5,0,0,0,1,0,1,4,6,20,3,0,0,2,0,69850,12700,6350,50800,5,16,1999,0,0.181815578875034,0.090907789437517,0.727262315500136,0,0
20,21,2,1,1000,1390.29,0,0,5,8,14,2,0,-41200,2,1,1,1,3,4,14,1,0,0,0,0,62900,12580,6290,44030,0,23,2006,0,0.1999968204003116,0.0999984102001558,0.6999888714010906,-41200,0
116,30,1,2,500,951.46,0,1,3,5,9,1,0,-35500,0,0,0,2,6,5,8,3,0,0,3,0,59670,6630,6630,46410,13,28,2004,1,0.11110924904895175,0.11110924904895175,0.7777647433426622,-35500,0
222,40,0,0,1000,1226.78,0,1,3,1,4,4,49600,-49200,0,1,1,2,1,6,17,2,1,2,0,0,81500,16300,8150,57050,2,0,2013,0,0.19999754604237985,0.09999877302118992,0.6999914111483295,400,1
439,56,2,0,500,1280.9,0,1,2,1,18,3,48900,-40900,2,1,1,0,0,6,9,1,0,2,0,0,50000,15000,5000,30000,7,36,2009,0,0.2999940001199976,0.0999980000399992,0.5999880002399952,8000,0
66,28,1,0,2000,1472.77,0,1,0,0,8,0,0,-31700,2,0,2,2,1,6,0,1,0,2,1,0,48290,8780,8780,30730,9,26,1995,0,0.18181441676502869,0.18181441676502869,0.6363504586776004,-31700,0
128,29,2,2,1000,1878.44,0,1,2,7,9,0,0,-76000,2,1,2,1,5,5,2,1,0,0,0,0,59070,5370,5370,48330,3,25,2003,0,0.09090755192903455,0.09090755192903455,0.8181679673613109,-76000,0
69,24,1,2,500,1418.5,0,0,2,1,19,2,0,0,0,1,1,3,1,6,23,3,0,0,0,0,63300,12660,6330,44310,4,30,2012,0,0.1999968404922513,0.09999842024612565,0.6999889417228796,0,0
294,46,0,0,500,1532.8,0,1,1,9,8,3,0,0,2,2,2,2,4,3,8,1,0,0,3,1,65780,11960,11960,41860,8,24,2013,0,0.18181541782581598,0.18181541782581598,0.6363539623903559,0,0
19,29,2,1,500,1304.35,0,1,3,13,6,1,0,0,0,0,2,0,1,1,6,3,0,0,2,0,75400,11600,11600,52200,4,27,2005,1,0.1538441134732961,0.1538441134732961,0.6922985106298325,0,1
191,33,2,2,2000,1551.61,0,1,2,1,12,4,45000,-30400,3,1,1,3,6,0,3,1,1,1,1,0,2250,250,250,1750,12,11,2005,0,0.11106175033318526,0.11106175033318526,0.7774322523322967,14600,0
4,39,0,0,1000,1326.98,6000000,0,2,6,15,4,64200,0,0,0,1,0,5,3,14,3,1,1,3,0,54120,4510,9020,40590,7,17,2007,0,0.08333179357365902,0.16666358714731805,0.7499861421629312,64200,0
298,49,2,1,500,862.92,0,1,4,6,4,5,0,-71700,0,2,0,2,1,4,16,3,0,0,2,0,69480,11580,11580,46320,10,3,2007,0,0.16666426792936198,0.16666426792936198,0.6666570717174479,-71700,0
231,43,1,0,2000,1331.69,0,0,5,0,15,1,0,0,2,1,1,3,1,3,12,1,0,1,2,0,66950,10300,10300,46350,3,25,2015,0,0.15384385595435468,0.15384385595435468,0.6922973517945961,0,0
